text,label
vontad falt dinheir k,0
cert q mulh independent som car pag marquinh 60 cont pra gat porr poc meg hair vocs sab quant porr cabel daquel vocs to lucr,1
deus conhec estrutur sab est faz difcil par est vend val pen cad esfor tud feit c amor carinh s deus sab quant difcil cad dia d for sustent aguard vocs amanh tcopxu6xczkdt,0
coe man maior curios pap ret,0
at brasil vai aceit ditadur ministr stf stfvergonhanacional tcopi9cvt6evu,0
quer diz olhe redor pod deix cois ruins defin ns poss defin tcojdyereijff,0
vc amig,0
fal pra vc mineir pai,0
merd nn pod v mulh quer faz tip coisasprr q ter respeit,0
amig ningum dia hoj pqp,1
deus t mand sinal pra mim andar bik pq pqp bich pneu bik fur arrum fur dnv ae comec usar pai merd pneu fur tambm to bik vou faz cois bik infern,0
nenhum temp compr roup pqp,0
vi escrot comig ia ganh chut bol,1
msic tpic vai com prat cosp k,0
cafen drog tcorcrasct6k7,0
poss ajud niss inclusiv quer convers vc sobr,0
contr fat h argument jair assim voc est fic conhec europ tco4jyjcgbe6k,0
fdp la ver tinh ventoinh tcoj4jmtygr00,1
38 0413 dei pro ex k 38 1210 lum amig 38 1210 lum assim d pra defend 38 1213 pra mat saudad pau gostos,1
vc perfeit porr,1
vez quer sul separ rest pas tcogbi4rvisjw,0
fdp lind k,1
vou consegu beij heter ano aind to apaixon porr,1
esquerd nunc quis divid brasil acus bolsonar vc faz cham bolsonar vc tconwkwvjgkqy,0
troux duas caix alfajor nojent namor com tud pergunt quer deix algum pra mim sort q troux caix escond,1
agor ta rua cham inpe mentir nao presidentefor dad via satelit nas propri criteri fajut orgo coloc alert desmat regi permit desmat geral,0
maldit filh put,1
38 1256 caslu pod cham fei met eh q luc,0
caralh q lind man,0
sapatell mand email promo entend put,0
porr k,0
caralh vi k,0
deus divert ontem vsf,1
q sent msm s pobr boiol indefes,0
aind bem fei tcotifgpjxnx,0
ger pra caralh,1
mig pud ajud ness rpid pesquis fic bem happy seri so 3 pergunt obrig tcofqhv9tgrd8,0
pov chat cred tweet faeden eh pblic pod coment oq quis pq tt eh ai block implor neg vai la block vc sla silenc gost ignor filli shipp eh chat fal pq vcs so bem cred,0
pf diss h moment nenhum investiga diss nad nunc qdo pergunt j acab uai t nervos pq tcod09w2dojmm,0
car danarin ax porr,1
canal baseias fact viv carrinh total decor fez nic vde mostr process decora nad anormal,0
caralh to chap maluc det dimens altern,0
choc car pau algum pesso tcokib0qkravz,1
stan qua grup alm exo mx acho s twic escut muit s n acompanhoconh membr etc tcom8caoeutyc,0
apel seobaby sid eterniz apen form carinh refer mulh fort batalh clar talentosim sonh influenc gera garot dedicars atua voc consegu ourmaknaeseohyun tcogwbrqswr3r,0
diab ontem pqp,0
so algum agit algo pra hoj,0
aap solt ter agradec trump procurador suec viu maus olhos intromiss trump process corr normal dentr leis suec tud resolv,0
quer s invej nad ningum,0
curt pau mol tco1kkmybaxh0,1
trabalh frent pet vej cad tip bich tip agor vi car carreg poodl col parec bezerr to grand,0
sri boa dem rach porr vms exaltal junt man,0
dois corn fod,1
nunc vi pesso pra fod amizad put merd gent fals porr,0
tir tdi povinh tcobespb8kbsr,0
s pesso baix nvel dam ernest araj ricard sall marc pont abrah weintraub general august helen eduard bolsonar chef tod jair bolsonar pqp tcoqwow8lrsgg,1
tic tac hor t cheg desgra,1
criador red social orkut mr orkut bykten pass 3 dias bzi tod equip estrangeir brasileir convid ter usad orkut ativ contr abus explora sexual infantil tconvqolbqm,0
viad cach hidrat quer guerr ningum tcoomrtdgzak6,1
autoriz joo dor estad so paul agor dia exclus pesso poder orar poltic argument passag bblic dor psdb sab auxili pobr tambm bblic so joo dor satinh pau oco,1
man pesso capac duvid desconfi tud fal put par velh,1
chegu conclus chat pra caralh ningum gost fic pert mim julg acredit esto cert,1
maltinh abrir link met lik bor bor bor,0
kellen cant putinh aborteir nunc fez tant sent,0
ana incentiv,0
t med fic fei pra bost fod,0
gent apaixon vaness put par poss ver fotinh derret tod,0
vai tom c aqu brasil,1
pagomuit pau sim,1
vc otri prend porqu divulg sim invas prendetodomund,1
consid put n,1
ah vai tom cu,1
vou faz pau cox pra mim beb tarde,1
fdp at deu ris vend peit,1
nasruascontrastf press president sen stfvergonhanacional bast b_sta tcoeygiwhuaox,0
olha cois lind mund,0
estrag passinh pas recif pqp sulist cont comig pra nad tco1dpqedjglx,1
vai respond outr 75 convers cobr aten caralh tcog6qy9om78x,1
rol ontem sid perfeit termin comig cheg cas achad gat atropel porr rua,0
at dia atrs fal jk s saiu amig pra provoc seman fal liv vhop invad duas vez comentri s shipp j desrespeit pra caralh moral nenhum pra fal sobr,0
deus quis vou embor dess lug segund feir,0
hj vou n vens pqp,0
aind bem fech fox assim dar dinheir pra caralh pra ir pra port,0
pra fal pref pass fom pq mnim nunc cheg pert diss k cmul fal pesso dign perspect vid faz tal cois sab rea motiv t ali naquil,0
agor ofens usou cis oiu maric s ofens convm,1
cara k,0
s outr divid rol,0
problem amo faz tod cabel vej principal qnd ta regu pqp,0
sai voc fei cai,1
lembr aul filosof professor explic algum conceit pux brig cad voz fulan,0
sei gent tant amor ongs estrangeir estad est aparelh preconceit contr ningum profund repuls brasileir jair bolsonar passag rpid conflitu bah,1
igual s q mulh,0
deu vari conselh bons grat c qm porr lok ms pra pap mt maneir,1
bich car lig pra diret lerd at bot,1
porr eh fod sab,0
sub dois tap pox obg mo,0
tent explic porqu gast 300 rea cois belez acessri parec consum fdp dinheir tcowsz7vfh9r,0
to to put,0
porr pesso mat deix garot usar quis caralh tcoarggmtuvyh,1
precis melhor pass pqp voleinosportv,1
mae fal k pqp,1
defensor iphon replys amg for k,0
namor perfeit pqp,0
lind fab tpic mulh brasileir che curv lembr hor abertur,0
caralh gay chat,1
2 antes venh piad eou pergunt idiot j adiant gra cobr valor simblic referent material total descartvel,0
man odei msic latin vai tom cu,1
gent t achand sai nad ioi ano porqu j deu temp acab promo chungh nad sab,0
28 1425 eduard beb 28 1425 melhor irmo beb monstr 28 1425 melhor irmo t sei olha fal d mim k,0
odei man fic pens algo consegu tir ment nunc tortur,0
to fic preocup desd ontem q nn respond n atend cad desgra,1
senhor quer diz miser rodaps notic,0
lix,1
man s q acho irmos scribel uns gat pqp peg qualqu dois k,1
considera pesso enfi cu,1
mel mo vac cred c cblol,0
sim perfil n necess diss clar tranquil pblic pra vir pra show sol,0
ento desempat tcoxlfcorerpq,0
pra mim casal lind icnic bem desenvolv mcu nad import alm opini tcoq,0
hoj morr estress certez,0
ataqu desnecessri editorial necessri glob repud not ataqu bolsonar mir leit jornal nacional g1 tco6vewmsby5b,0
opini faz fest premia rs surt pq hm,0
to put jog brasil,1
fic frent tals bich fic l long fal pro amig sair pert mim nojent sei oq fiqu boa ia arrum confus port trabalh matheus cham uber entram sam bich grit,1
ness twitt s descobr cois quer,0
porr esquec fat thor,1
vai fod 4 derrot segu,1
hoj tcopvkmbcseat,0
gent vdd fiz lio portugus sei oq escrev pqp mto chat portugus vtmnc,1
enfi caix som cu gir caralh,1
man assist arrepi pqp,1
quatr pas europeus j quer invest nord joo azeved ren govern regi embaix francs nest segundafeir polmic parab tcopc0vpgp0bm,0
pqp lorenn,0
cu assassin tcottsgvrbc64,1
dayll ta put dms jog k,0
enfi noa cu vez,1
form letr histr inglse vou coloc currcul espanhol ifma j dei aul barreirinh chapadinh sant quiteir caralh quatr ja professor recurs human nic turm fal sei aul,1
vou sort seguidor pra doar pau cam vinh lev rs,1
bing eh certez sim ai q diss clar par q filtr maxim print coment lad ca paz bem,0
gamemashup traz pouc humor pro sab vej curt compartilh ai gal curtinh cust nad,0
caralh maluc,0
tard encantofmt boa baix app googl play lev rdi favorit qualqu lug mund,0
aqu gal porr todoscomricardooliveir,1
professor olav agrad apoi palavr tod moviment com senhor grand abra,0
hoj dia chatinhas vai rol almo,1
jardim lixeir selet lix plis,0
vsf porr to esper vc fal aind,1
putz nao fot vai tom cu jefferson,1
val ment 1 14 2 n sei 3 quer 4 v 5 n 6 sim 7 oq receb 8 j 9 slakk 10 boa pergunt 11 vrs 12 n sei nom 13 14 respond emoj mand,0
par vej quo idiot pqp,0
caralh man olha mlk car kk,1
porr agr jap brasil nunc critiqu,1
caralh macac t pens vid irmo tcokcwthdkbnl,1
jog lix amiguinh recicl,0
amo assist jog vle pqp,0
man pens dem niss vam,0
temp fei porr,0
nom vei ana fal santan pq provavel mineir padr cham v t boa k,1
faz nenhum dois flor cheir,0
so quer q vai tom cu,1
n entend gent ai q n gost sul sulist t smp convers cm algum daqu,0
moral gat at pegariam oportun deix pra vc bb brot,0
olha aparec lind paulinh fab tcob1ovtbhkys,0
fal brinc clar pens t fal sri k bichinh,1
fodas caralh cort,0
gent sab algum app pra faz figurinh pra iphon,0
38 1212 vitr brand amor aug contat princes heueheuheueh 38 1212 piec of sky vou coloc 38 1212 piec of sky idiot caralh bom dia k,1
aind ande val sombr mort tem mal algum porqu ests comig,0
caralh acord agr tav cans,0
amor vid todinh pqp amo,0
gast horror turn acha vou faz stori vou pra caralh k,1
vontad ir pass,0
voc burrotcob3hvqvtgu1,1
man desesper man possivel algu to ssm cora assi velh,0
k pox neg humilh cidad vez mulh vip divulg ento acab pag pra entrar sp,0
venen cad dia tco39koib3m5,0
prefir pass vontad ter gad idiot vid,0
tim sext adqu pacot fot vde bor olha popoza tcolskeywlqhc,1
mulh fei tav tud cert mulh bonit mex cora,1
bol ness caralh,1
cad fot vi,0
bk ja acontec dem,0
man quer ir pra aul segundafeir put merd,1
t hor bolsonar recompens apoi entusiasm import categor coloc marombeir dir inpe,0
vsf comec primeir porr,1
bro fic mo bonit pqp t mt lind msm,0
agor vocs compr pod devolv acess cont algum entrou l alter email nunc consegu entrar atend telefn lix seguran idem trabalh esper aguard,1
machist fud,1
autor religi igrej catlic apostl roman vagabund dess supost padr est denegr f divid sociedad atac govern resc eleit respeit religi,1
nhe final tud tcogy4gltufd6,0
nao porqu voc detest stalin obrig gost hitl,0
k fdp n,0
pqp sair block s agor hariany vam,0
nov merd velh pqp tconwnty30cjf,0
espirr alto magnum44 herd pai filh put acab dar bait sust,1
vc n fei vc s usa produt jequit,0
pqp t sacanag,1
the 100st got pqp sri lendr,0
gent cor j mostr pod seventeen,0
vei sin curt comentri ingls tod fud n lembr fal vist k pai q vergonh tco3wwzsbbzmw,1
mt burr k min gat onde mand seg tmnc esquec tt klkl lcool maldit mn,1
put q par caralh saudad,0
mds vc thiddl far casalz porr,1
olhand olhos nao vej verdad nad relaa vontad ate mand tom cu,1
putinh boquet cred baix,1
cont corrent ode tcogsyoqxnyjj,1
puts par jul olha merd voc met voc lix,1
enquant verdadeir crtic tcoyeesrapokv tcofjcp6vgngu,0
heley professor morr queim salv vri crian patron educa brasileir ded hastag favor heleypatronadaeducaca,0
fic sob tirotei durant umas seis seman pont fac rival invad comun dentr prpri caveir morr gent pra caralh morr band morr trafic morr inocent inclusiv idos uns 60 anos destaqu jorn,0
gme costum pouc feliz hoj t tud mei tant faz,0
hahahahahahahhahahahahahahahahahahahahahahahahahahahahahahahhahahahah deus s quer rival piad cans diss j internacional minscul tcou8asrlaqgr,0
ran gnt assim,1
vend stori pai anitt fal caus scooby anitt deix prpri empresr diz scooby bom cam tco9r8a8ne3eb,0
precis ajud grup apoi pesso carent cncer cajazeiraspb canc solidariedad ajud contat 83 9 9159,0
t igualzinh mc poz lig pra porr nenhum boatard tcof1f6optzek,1
porr irmo k,0
sri vocs acham raa gat fei gent olha cois fof tcosqcwhvafkx,0
menin ontem tav malt fal tav convers amig rog lad k ningum lad delet rind t preocup,0
sei peg bem gostos nel xupadinh mordidinh hum q delc amor outr mozinh bob vai desc corp ate cheg virilh ai mor vc d pass glub q delic lisinh penetr,1
send trat tod tal lix q,0
ment qe fei k,0
moral k,0
caralh li voz locutor ratinh,0
vsf car km,1
amo escurinh quart,0
t fal sri p mand pau veiud pra fdp tar,1
quer faz lomotif mostr evolu crian fei pra adolescent gat n d contrri,0
racional corn vist,1
vou log faz bof d pal eo outr tambm fic ness msm tmnc,1
to dess mand esquent cab psic favel falt bucet,1
olhe k,1
derrot melhor pesso derrot cara,0
caralh marcelly deu sinal vid,1
acho lanc gat vai rol put par,1
tav decid ir mdic coment ia mdic pro pessoal trabalh tod mund deu ris fal s pass farmc agor vou mdic _,0
desc escad sub escad tod hor est dand cert p doend,0
dig cdig barr pesso vem dess,0
t to put viss garot rua dav soca,1
com p crl pqp,1
dinheir tra fic fei ye bc raff ye feat klyn vid clip oficial tcoqqk8jdyzkl via,0
mach fal bglh pra mim pqp,1
tmb tav saudad man pau quebr pprt kakakak,1
s apoi estad,0
caralhotir onda pra crl k pqp vc fod,0
vergonh dem s nao brasil grit socorr stfvergonhanacional tcor1gpxsbolc,0
voc mor brasil l notc sab aind superficial est acontec conseg dorm com faz tud normal sinal algo vc j morr,0
des fdp tcolp1hjjt8in,1
t atacadissim pqp,0
ador coloc boc nel,0
put vio burr carai algum intern cncer,1
notc assim gent gost tcosqr7lsffr6,0
retorn comercial cheg daniel alves j est send sent nos paul acord netsho responsvel comercializa uniform club paulist ped camis sopaulin cresciment 420 caralh camis p burr,1
bom dia pra alun destaqu turm esquec avis sobr reuni invs sent inteligent t sent lix,0
t mei bbad aind pqp,1
florzinh mayr tatto instatto tattooist flowertatto blackworktatto ink inked flashtatto tcofzrthlvc7s,0
car human erram aqu fal celbitt cert escrot sim part moment procur assistnc psicolg viu quant txic busc melhor vitr tod pesso mund fiz,0
saudad sair dig sair real oficial balan cu fic malucon ir paran fic andand igual burr,1
ano tcowxp05awdwh,0
acho menin to retard pqp,1
put orgulh torcedor bah dev ter dess club s poss alegr vitr esport olhe l pois tim t capeng,1
brasil porr t acontec,0
man pass tonaliz s mech mai to c cu mo k,1
mn pqp fic mt lind quer cort assim algum corag p cort assim ta pft man condi,0
ento porqu aind est aqu respond s bolsominions k tcoovn4bjrj65,1
porr apo band trafic tud fud porr dess brasil ta dess jeit caus pesso merd,1
viad sentay cho cal tnis ache sent molh s fri rab floc nev feelings,1
legal daniel alves vei blz esqu tambm final mandat lec t,0
porr caralh tco2blweb0r07,1
parec faz idiot,1
caralh quer fibr tic bairr caralh s pq uns band fic fum maconh pra pass mlk mot rifl mo q ses n vai bot sapoh filh pult quer fibr tic caralh 400 ping fod,1
ue caralh spam mem,1
fei doer ministr educa imbecil histr brasil,1
5mesespra2020 continu lind lev livr boy lix bolsominions tcolxivb4c4cw,1
chup som 3 quil bas tom cu,0
chris evans quer mund,0
exat,0
pior sempr pesso critic igual melhor pod ter vc diss sempr ridicul,0
ouo msic tod dia frent espelh lembr vez mulh fod lind porr obrig neg porr negritud,0
wannab foc lix,0
odei sab cois outr aind cois grav pesso faml fic put porm to preocup,0
indi acho mpn nowunited uniters bibitatt pabllovitt marinaruybarb,0
n entend porr nenhum,1
hoj put pq quer mam tcodbeftige9g,1
quer sair compr roup fri rol,0
car cu entreg fal tcow2fw0dehe0,0
mulherzinh nojent dou play,1
stf volt fri junt troux inseguran jurdic discrd desaven stfvergonhanacional,0
38 1158 playboy fic doidon ontem n fdp 38 1206 narizinh k 38 1206 narizinh fiqu msm k q dio,0
poss at fei men fal mand fot agor,1
parabns faix deus abeno sempr,0
futebol brasileir vis diant inmer contrata pes treinador brasileir atualiz estud vo perd merc at cenri nacional tm evolu,0
olho tand crlh deix livr porr k,1
omo traumatiz menin sempr,0
onde pesso tir put text filosf pra post instagr tcoh09kd1cknr,0
fal gal matutin mei voc acab estil,0
al mor aqu rqu irmo raquet araraqu duvivi,0
fic negatu lind pra cacet tri legal tud bomt amo,0
bast acredit q human escolh sex bast acredit q critic algu atos igual crittc algu caracterist fisic bast acredit q esquerd quer bem tod acredit so dess ja torn idiot imbecil 2 lad,1
unpopul opinion fic ped stre views tod hor chat pra caralh voc ajud puderquis faz men army,1
hom bich burr dem conseg faz cois escond bich niss mulh 10 0 at d,0
porr tent entend lad nao par pass vergonh cr k,0
jovens descobr poopbr tcoptc38csrxr,0
acho pesso simptic fof bonit tambm esper aliment bem,0
verdevald vai pra cad hj,0
jannif elyza k nom fei q voc to brinks,0
bugatt doida k vai entreg gaz fdp,0
ver fat privilgi relacion sel corp iro ocup local louc quant igual local alien,0
tio pqp 15 minut carr dei umas 3 fre brusc s pra cal boc car s dirig mot sab nad carr fic quer mand vou faz cu prxim pag uber pra,1
ai caralh k,0
car fic pasm cois nojent namoral porqu hom assim velh porr cust respeit par porr nojent podr mulh preocup dem gent preocup at batom usa,1
pqp vergonh car,1
odei post sobr poltic aqu twitt put par velh reclam redu impost,1
nazist ento,1
loir,0
sei mund pais tir oferec drog rua alta t to difcil achar drog q quer t mund,0
inclusiv cont dias pra 7 setembr,0
hoj clssic porr hoj dia quebr cadeir pared grit gol porr dia beb ver stell fud dia lembr sar sri c porm sempr vo continu send terceir dia d voador rival mand respeit pai tcobnotfjwtf,1
fic pens pesso abrev palavr cas faz temp sobr tcoiejkitytjz,0
algum hom mand mensag vou mand tnc gost mulh homens qq ver,0
tod vez vej vde uns flashbacks porqu qualqu situa polc sempr expost ningum nunc ns respeit trist dem trat lix voc our,0
